PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
3.208	-0.077	4.583	87.118	4.583	5.87	4.583	0.24	4.583	3.15	         	            	         	            
3.22	-0.1	4.6	87.127	4.6	5.87	4.6	0.25	4.6	3.15	         	            	         	            
3.232	-0.121	4.617	87.129	4.617	5.87	4.617	0.24	4.617	3.15	         	            	         	            
3.243	-0.117	4.633	87.13	4.633	5.87	4.633	0.24	4.633	3.15	         	            	         	            
3.255	-0.122	4.65	87.134	4.65	5.87	4.65	0.24	4.65	3.15	         	            	         	            
3.267	-0.125	4.667	87.139	4.667	5.87	4.667	0.24	4.667	3.15	         	            	         	            
3.278	-0.119	4.683	87.15	4.683	5.87	4.683	0.24	4.683	3.15	         	            	         	            
3.29	-0.131	4.7	87.155	4.7	5.87	4.7	0.24	4.7	3.15	         	            	         	            
3.302	-0.128	4.717	87.142	4.717	5.87	4.717	0.24	4.717	3.15	         	            	         	            
3.313	-0.138	4.733	87.129	4.733	5.87	4.733	0.23	4.733	3.15	         	            	         	            
3.325	-0.152	4.75	87.126	4.75	5.87	4.75	0.24	4.75	3.15	         	            	         	            
3.337	-0.161	4.767	87.126	4.767	5.87	4.767	0.24	4.767	3.15	         	            	         	            
3.348	-0.168	4.783	87.115	4.783	5.87	4.783	0.24	4.783	3.15	         	            	         	            
3.36	-0.159	4.8	87.098	4.8	5.87	4.8	0.25	4.8	3.15	         	            	         	            
3.372	-0.146	4.817	87.086	4.817	5.87	4.817	0.23	4.817	3.15	         	            	         	            
3.383	-0.155	4.833	87.084	4.833	5.87	4.833	0.24	4.833	3.15	         	            	         	            
3.395	-0.145	4.85	87.086	4.85	5.87	4.85	0.24	4.85	3.15	         	            	         	            
3.407	-0.144	4.867	87.094	4.867	5.87	4.867	0.24	4.867	3.15	         	            	         	            
3.418	-0.151	4.883	87.1	4.883	5.87	4.883	0.25	4.883	3.15	         	            	         	            
3.43	-0.151	4.9	87.102	4.9	5.87	4.9	0.24	4.9	3.15	         	            	         	            
3.442	-0.151	4.917	87.098	4.917	5.87	4.917	0.24	4.917	3.15	         	            	         	            
3.453	-0.145	4.933	87.093	4.933	5.87	4.933	0.23	4.933	3.15	         	            	         	            
3.465	-0.122	4.95	87.087	4.95	5.87	4.95	0.24	4.95	3.15	         	            	         	            
3.477	-0.114	4.967	87.084	4.967	5.87	4.967	0.24	4.967	3.15	         	            	         	            
3.488	-0.119	4.983	87.074	4.983	5.87	4.983	0.24	4.983	3.15	         	            	         	            
3.5	-0.128	5	87.063	5	5.87	5	0.24	5	3.15	         	            	         	            
3.512	-0.15	5.017	87.058	5.017	5.87	5.017	0.24	5.017	3.15	         	            	         	            
3.523	-0.166	5.033	87.062	5.033	5.87	5.033	0.24	5.033	3.15	         	            	         	            
3.535	-0.177	5.05	87.08	5.05	5.87	5.05	0.25	5.05	3.15	         	            	         	            
3.547	-0.193	5.067	87.084	5.067	5.87	5.067	0.23	5.067	3.15	         	            	         	            
3.558	-0.191	5.083	87.081	5.083	5.87	5.083	0.24	5.083	3.15	         	            	         	            
3.57	-0.199	5.1	87.087	5.1	5.87	5.1	0.24	5.1	3.15	         	            	         	            
3.582	-0.202	5.117	87.104	5.117	5.87	5.117	0.25	5.117	3.15	         	            	         	            
3.593	-0.214	5.133	87.111	5.133	5.87	5.133	0.24	5.133	3.15	         	            	         	            
3.605	-0.218	5.15	87.089	5.15	5.87	5.15	0.25	5.15	3.15	         	            	         	            
3.617	-0.207	5.167	87.073	5.167	5.87	5.167	0.24	5.167	3.15	         	            	         	            
3.628	-0.2	5.183	87.065	5.183	5.87	5.183	0.25	5.183	3.15	         	            	         	            
3.64	-0.175	5.2	87.056	5.2	5.87	5.2	0.24	5.2	3.15	         	            	         	            
3.652	-0.164	5.217	87.055	5.217	5.87	5.217	0.24	5.217	3.15	         	            	         	            
3.663	-0.15	5.233	87.055	5.233	5.87	5.233	0.24	5.233	3.15	         	            	         	            
3.675	-0.14	5.25	87.047	5.25	5.87	5.25	0.24	5.25	3.15	         	            	         	            
3.687	-0.124	5.267	87.036	5.267	5.87	5.267	0.23	5.267	3.15	         	            	         	            
3.698	-0.108	5.283	87.026	5.283	5.87	5.283	0.24	5.283	3.15	         	            	         	            
3.71	-0.098	5.3	87.015	5.3	5.87	5.3	0.25	5.3	3.15	         	            	         	            
3.722	-0.105	5.317	87.008	5.317	5.87	5.317	0.24	5.317	3.15	         	            	         	            
3.733	-0.122	5.333	87.008	5.333	5.87	5.333	0.24	5.333	3.15	         	            	         	            
3.745	-0.125	5.35	87.018	5.35	5.87	5.35	0.24	5.35	3.15	         	            	         	            
3.757	-0.125	5.367	87.042	5.367	5.87	5.367	0.24	5.367	3.15	         	            	         	            
3.768	-0.13	5.383	87.047	5.383	5.87	5.383	0.24	5.383	3.15	         	            	         	            
3.78	-0.122	5.4	87.032	5.4	5.87	5.4	0.23	5.4	3.15	         	            	         	            
3.792	-0.117	5.417	87.016	5.417	5.87	5.417	0.24	5.417	3.15	         	            	         	            
3.803	-0.108	5.433	87.008	5.433	5.87	5.433	0.24	5.433	3.15	         	            	         	            
3.815	-0.106	5.45	87.018	5.45	5.87	5.45	0.24	5.45	3.15	         	            	         	            
3.827	-0.117	5.467	87.023	5.467	5.87	5.467	0.24	5.467	3.15	         	            	         	            
3.838	-0.145	5.483	87.004	5.483	5.87	5.483	0.24	5.483	3.15	         	            	         	            
3.85	-0.143	5.5	86.989	5.5	5.87	5.5	0.24	5.5	3.15	         	            	         	            
3.862	-0.151	5.517	86.991	5.517	5.87	5.517	0.24	5.517	3.15	         	            	         	            
3.873	-0.152	5.533	87.013	5.533	5.87	5.533	0.24	5.533	3.15	         	            	         	            
3.885	-0.151	5.55	87.049	5.55	5.87	5.55	0.25	5.55	3.15	         	            	         	            
3.897	-0.177	5.567	87.081	5.567	5.87	5.567	0.23	5.567	3.15	         	            	         	            
3.908	-0.17	5.583	87.095	5.583	5.87	5.583	0.24	5.583	3.15	         	            	         	            
3.92	-0.163	5.6	87.101	5.6	5.87	5.6	0.24	5.6	3.15	         	            	         	            
3.932	-0.152	5.617	87.108	5.617	5.87	5.617	0.25	5.617	3.15	         	            	         	            
3.943	-0.134	5.633	87.106	5.633	5.87	5.633	0.25	5.633	3.15	         	            	         	            
3.955	-0.149	5.65	87.099	5.65	5.87	5.65	0.24	5.65	3.15	         	            	         	            
3.967	-0.175	5.667	87.095	5.667	5.87	5.667	0.25	5.667	3.15	         	            	         	            
3.978	-0.187	5.683	87.09	5.683	5.87	5.683	0.25	5.683	3.15	         	            	         	            
3.99	-0.191	5.7	87.08	5.7	5.87	5.7	0.24	5.7	3.15	         	            	         	            
4.002	-0.17	5.717	87.066	5.717	5.87	5.717	0.25	5.717	3.15	         	            	         	            
4.013	-0.138	5.733	87.051	5.733	5.87	5.733	0.24	5.733	3.15	         	            	         	            
4.025	-0.124	5.75	87.044	5.75	5.87	5.75	0.24	5.75	3.15	         	            	         	            
4.037	-0.126	5.767	87.05	5.767	5.87	5.767	0.25	5.767	3.15	         	            	         	            
4.048	-0.134	5.783	87.064	5.783	5.87	5.783	0.24	5.783	3.15	         	            	         	            
4.06	-0.129	5.8	87.07	5.8	5.87	5.8	0.24	5.8	3.15	         	            	         	            
4.072	-0.123	5.817	87.064	5.817	5.87	5.817	0.23	5.817	3.15	         	            	         	            
4.083	-0.114	5.833	87.037	5.833	5.87	5.833	0.24	5.833	3.15	         	            	         	            
4.095	-0.13	5.85	86.992	5.85	5.87	5.85	0.24	5.85	3.15	         	            	         	            
4.107	-0.142	5.867	86.956	5.867	5.87	5.867	0.24	5.867	3.15	         	            	         	            
4.118	-0.137	5.883	86.931	5.883	5.87	5.883	0.25	5.883	3.15	         	            	         	            
4.13	-0.143	5.9	86.919	5.9	5.87	5.9	0.23	5.9	3.15	         	            	         	            
4.142	-0.121	5.917	86.924	5.917	5.87	5.917	0.24	5.917	3.15	         	            	         	            
4.153	-0.113	5.933	86.952	5.933	5.87	5.933	0.23	5.933	3.15	         	            	         	            
4.165	-0.103	5.95	86.98	5.95	5.87	5.95	0.24	5.95	3.15	         	            	         	            
4.177	-0.106	5.967	86.983	5.967	5.87	5.967	0.24	5.967	3.15	         	            	         	            
4.188	-0.111	5.983	86.981	5.983	5.87	5.983	0.25	5.983	3.15	         	            	         	            
4.2	-0.142	6	86.99	6	5.87	6	0.25	6	3.15	         	            	         	            
4.212	-0.148	6.017	86.989	6.017	5.87	6.017	0.24	6.017	3.15	         	            	         	            
4.223	-0.147	6.033	86.969	6.033	5.87	6.033	0.25	6.033	3.15	         	            	         	            
4.235	-0.16	6.05	86.959	6.05	5.87	6.05	0.25	6.05	3.15	         	            	         	            
4.247	-0.143	6.067	86.943	6.067	5.87	6.067	0.24	6.067	3.15	         	            	         	            
4.258	-0.142	6.083	86.919	6.083	5.87	6.083	0.24	6.083	3.15	         	            	         	            
4.27	-0.145	6.1	86.913	6.1	5.87	6.1	0.24	6.1	3.15	         	            	         	            
4.282	-0.139	6.117	86.919	6.117	5.87	6.117	0.24	6.117	3.15	         	            	         	            
4.293	-0.161	6.133	86.924	6.133	5.87	6.133	0.25	6.133	3.15	         	            	         	            
4.305	-0.16	6.15	86.936	6.15	5.87	6.15	0.23	6.15	3.15	         	            	         	            
4.317	-0.154	6.167	86.949	6.167	5.87	6.167	0.24	6.167	3.15	         	            	         	            
4.328	-0.125	6.183	86.953	6.183	5.87	6.183	0.24	6.183	3.15	         	            	         	            
4.34	-0.105	6.2	86.965	6.2	5.87	6.2	0.24	6.2	3.15	         	            	         	            
4.352	-0.097	6.217	86.985	6.217	5.87	6.217	0.25	6.217	3.15	         	            	         	            
4.363	-0.106	6.233	86.991	6.233	5.87	6.233	0.23	6.233	3.15	         	            	         	            
4.375	-0.131	6.25	86.996	6.25	5.87	6.25	0.24	6.25	3.15	         	            	         	            
4.387	-0.122	6.267	87	6.267	5.87	6.267	0.24	6.267	3.15	         	            	         	            
4.398	-0.106	6.283	86.999	6.283	5.87	6.283	0.24	6.283	3.15	         	            	         	            
4.41	-0.083	6.3	87.005	6.3	5.87	6.3	0.25	6.3	3.15	         	            	         	            
4.422	-0.077	6.317	87.017	6.317	5.87	6.317	0.24	6.317	3.15	         	            	         	            
4.433	-0.098	6.333	87.027	6.333	5.87	6.333	0.24	6.333	3.15	         	            	         	            
4.445	-0.114	6.35	87.031	6.35	5.87	6.35	0.24	6.35	3.15	         	            	         	            
4.457	-0.136	6.367	87.03	6.367	5.87	6.367	0.23	6.367	3.15	         	            	         	            
4.468	-0.139	6.383	87.033	6.383	5.87	6.383	0.25	6.383	3.15	         	            	         	            
4.48	-0.137	6.4	87.04	6.4	5.87	6.4	0.24	6.4	3.15	         	            	         	            
4.492	-0.137	6.417	87.041	6.417	5.87	6.417	0.24	6.417	3.15	         	            	         	            
4.503	-0.117	6.433	87.039	6.433	5.87	6.433	0.22	6.433	3.15	         	            	         	            
4.515	-0.088	6.45	87.041	6.45	5.87	6.45	0.23	6.45	3.15	         	            	         	            
4.527	-0.073	6.467	87.05	6.467	5.87	6.467	0.23	6.467	3.15	         	            	         	            
4.538	-0.047	6.483	87.06	6.483	5.87	6.483	0.24	6.483	3.15	         	            	         	            
4.55	-0.03	6.5	87.06	6.5	5.87	6.5	0.24	6.5	3.15	         	            	         	            
4.562	-0.012	6.517	87.059	6.517	5.87	6.517	0.24	6.517	3.15	         	            	         	            
4.573	-0.003	6.533	87.062	6.533	5.87	6.533	0.24	6.533	3.15	         	            	         	            
4.585	0.001	6.55	87.067	6.55	5.87	6.55	0.25	6.55	3.15	         	            	         	            
4.597	0.015	6.567	87.065	6.567	5.87	6.567	0.24	6.567	3.15	         	            	         	            
4.608	0.047	6.583	87.046	6.583	5.87	6.583	0.24	6.583	3.15	         	            	         	            
4.62	0.086	6.6	87.028	6.6	5.87	6.6	0.24	6.6	3.15	         	            	         	            
4.632	0.107	6.617	87.027	6.617	5.87	6.617	0.25	6.617	3.15	         	            	         	            
4.643	0.141	6.633	87.028	6.633	5.87	6.633	0.24	6.633	3.15	         	            	         	            
4.655	0.166	6.65	87.026	6.65	5.87	6.65	0.24	6.65	3.15	         	            	         	            
4.667	0.223	6.667	87.018	6.667	5.87	6.667	0.24	6.667	3.15	         	            	         	            
4.678	0.277	6.683	87.011	6.683	5.87	6.683	0.24	6.683	3.15	         	            	         	            
4.69	0.328	6.7	87.02	6.7	5.87	6.7	0.24	6.7	3.15	         	            	         	            
4.702	0.362	6.717	87.021	6.717	5.87	6.717	0.25	6.717	3.15	         	            	         	            
4.713	0.395	6.733	86.988	6.733	5.87	6.733	0.23	6.733	3.15	         	            	         	            
4.725	0.425	6.75	86.947	6.75	5.87	6.75	0.24	6.75	3.15	         	            	         	            
4.737	0.459	6.767	86.919	6.767	5.87	6.767	0.24	6.767	3.15	         	            	         	            
4.748	0.492	6.783	86.897	6.783	5.87	6.783	0.24	6.783	3.15	         	            	         	            
4.76	0.529	6.8	86.895	6.8	5.87	6.8	0.26	6.8	3.15	         	            	         	            
4.772	0.564	6.817	86.907	6.817	5.87	6.817	0.24	6.817	3.15	         	            	         	            
4.783	0.617	6.833	86.932	6.833	5.87	6.833	0.24	6.833	3.15	         	            	         	            
4.795	0.689	6.85	86.962	6.85	5.87	6.85	0.24	6.85	3.15	         	            	         	            
4.807	0.755	6.867	86.985	6.867	5.87	6.867	0.24	6.867	3.15	         	            	         	            
4.818	0.821	6.883	87.002	6.883	5.87	6.883	0.24	6.883	3.15	         	            	         	            
4.83	0.847	6.9	87.007	6.9	5.87	6.9	0.22	6.9	3.15	         	            	         	            
4.842	0.869	6.917	86.997	6.917	5.87	6.917	0.24	6.917	3.15	         	            	         	            
4.853	0.895	6.933	86.972	6.933	5.87	6.933	0.24	6.933	3.15	         	            	         	            
4.865	0.937	6.95	86.946	6.95	5.87	6.95	0.25	6.95	3.15	         	            	         	            
4.877	0.992	6.967	86.935	6.967	5.87	6.967	0.24	6.967	3.15	         	            	         	            
4.888	1.014	6.983	86.932	6.983	5.87	6.983	0.24	6.983	3.15	         	            	         	            
4.9	1.048	7	86.933	7	5.87	7	0.24	7	3.15	         	            	         	            
4.912	1.071	7.017	86.934	7.017	5.87	7.017	0.24	7.017	3.15	         	            	         	            
4.923	1.113	7.033	86.942	7.033	5.87	7.033	0.24	7.033	3.15	         	            	         	            
4.935	1.153	7.05	86.957	7.05	5.87	7.05	0.25	7.05	3.15	         	            	         	            
4.947	1.156	7.067	86.958	7.067	5.87	7.067	0.24	7.067	3.15	         	            	         	            
4.958	1.172	7.083	86.952	7.083	5.87	7.083	0.24	7.083	3.15	         	            	         	            
4.97	1.193	7.1	86.961	7.1	5.87	7.1	0.24	7.1	3.15	         	            	         	            
4.982	1.237	7.117	86.969	7.117	5.87	7.117	0.24	7.117	3.15	         	            	         	            
4.993	1.287	7.133	86.967	7.133	5.87	7.133	0.25	7.133	3.15	         	            	         	            
5.005	1.315	7.15	86.975	7.15	5.87	7.15	0.25	7.15	3.15	         	            	         	            
