PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_UV1_280nm		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Cond		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_pH		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Pressure		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Flow		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Inject		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Logbook	
min	 mAU	min	 mS/cm	min	 	min	 MPa	min	 ml/min	min	(Injections)	min	(Set Marks)
1.74	-0.259	2.175	86.898	4.35	5.75	2.175	0.3	2.175	4.72	         	            	         	            
1.747	-0.267	2.183	86.895	4.367	5.75	2.183	0.3	2.183	4.72	         	            	         	            
1.753	-0.268	2.192	86.895	4.383	5.75	2.192	0.3	2.192	4.72	         	            	         	            
1.76	-0.264	2.2	86.893	4.4	5.75	2.2	0.3	2.2	4.72	         	            	         	            
1.767	-0.258	2.208	86.893	4.417	5.75	2.208	0.3	2.208	4.72	         	            	         	            
1.773	-0.229	2.217	86.899	4.433	5.75	2.217	0.3	2.217	4.72	         	            	         	            
1.78	-0.204	2.225	86.899	4.45	5.75	2.225	0.3	2.225	4.72	         	            	         	            
1.787	-0.193	2.233	86.91	4.467	5.75	2.233	0.3	2.233	4.72	         	            	         	            
1.793	-0.186	2.242	86.91	4.483	5.75	2.242	0.31	2.242	4.72	         	            	         	            
1.8	-0.18	2.25	86.925	4.5	5.75	2.25	0.3	2.25	4.72	         	            	         	            
1.807	-0.177	2.258	86.925	4.517	5.75	2.258	0.3	2.258	4.72	         	            	         	            
1.813	-0.178	2.267	86.935	4.533	5.75	2.267	0.3	2.267	4.72	         	            	         	            
1.82	-0.178	2.275	86.935	4.55	5.75	2.275	0.3	2.275	4.72	         	            	         	            
1.827	-0.175	2.283	86.936	4.567	5.75	2.283	0.31	2.283	4.72	         	            	         	            
1.833	-0.177	2.292	86.936	4.583	5.75	2.292	0.3	2.292	4.72	         	            	         	            
1.84	-0.183	2.3	86.925	4.6	5.75	2.3	0.29	2.3	4.72	         	            	         	            
1.847	-0.188	2.308	86.925	4.617	5.75	2.308	0.3	2.308	4.72	         	            	         	            
1.853	-0.2	2.317	86.906	4.633	5.75	2.317	0.3	2.317	4.72	         	            	         	            
1.86	-0.2	2.325	86.906	4.65	5.75	2.325	0.3	2.325	4.72	         	            	         	            
1.867	-0.208	2.333	86.883	4.667	5.75	2.333	0.3	2.333	4.72	         	            	         	            
1.873	-0.214	2.342	86.883	4.683	5.75	2.342	0.3	2.342	4.72	         	            	         	            
1.88	-0.215	2.35	86.861	4.7	5.75	2.35	0.3	2.35	4.72	         	            	         	            
1.887	-0.209	2.358	86.861	4.717	5.75	2.358	0.3	2.358	4.72	         	            	         	            
1.893	-0.201	2.367	86.854	4.733	5.75	2.367	0.3	2.367	4.72	         	            	         	            
1.9	-0.198	2.375	86.854	4.75	5.75	2.375	0.3	2.375	4.72	         	            	         	            
1.907	-0.194	2.383	86.864	4.767	5.75	2.383	0.29	2.383	4.72	         	            	         	            
1.913	-0.205	2.392	86.864	4.783	5.75	2.392	0.3	2.392	4.72	         	            	         	            
1.92	-0.209	2.4	86.887	4.8	5.75	2.4	0.31	2.4	4.72	         	            	         	            
1.927	-0.207	2.408	86.887	4.817	5.75	2.408	0.31	2.408	4.72	         	            	         	            
1.933	-0.214	2.417	86.893	4.833	5.75	2.417	0.3	2.417	4.72	         	            	         	            
1.94	-0.218	2.425	86.893	4.85	5.75	2.425	0.29	2.425	4.72	         	            	         	            
1.947	-0.214	2.433	86.881	4.867	5.75	2.433	0.3	2.433	4.72	         	            	         	            
1.953	-0.196	2.442	86.881	4.883	5.75	2.442	0.3	2.442	4.72	         	            	         	            
1.96	-0.171	2.45	86.861	4.9	5.75	2.45	0.3	2.45	4.72	         	            	         	            
1.967	-0.17	2.458	86.861	4.917	5.75	2.458	0.3	2.458	4.72	         	            	         	            
1.973	-0.183	2.467	86.864	4.933	5.75	2.467	0.3	2.467	4.72	         	            	         	            
1.98	-0.188	2.475	86.864	4.95	5.75	2.475	0.3	2.475	4.72	         	            	         	            
1.987	-0.199	2.483	86.885	4.967	5.75	2.483	0.3	2.483	4.72	         	            	         	            
1.993	-0.205	2.492	86.885	4.983	5.75	2.492	0.3	2.492	4.72	         	            	         	            
2	-0.206	2.5	86.887	5	5.75	2.5	0.3	2.5	4.72	         	            	         	            
2.007	-0.213	2.508	86.887	5.017	5.75	2.508	0.31	2.508	4.72	         	            	         	            
2.013	-0.205	2.517	86.883	5.033	5.75	2.517	0.31	2.517	4.72	         	            	         	            
2.02	-0.199	2.525	86.883	5.05	5.75	2.525	0.31	2.525	4.72	         	            	         	            
2.027	-0.192	2.533	86.885	5.067	5.75	2.533	0.31	2.533	4.72	         	            	         	            
2.033	-0.193	2.542	86.885	5.083	5.75	2.542	0.3	2.542	4.72	         	            	         	            
2.04	-0.201	2.55	86.888	5.1	5.75	2.55	0.3	2.55	4.72	         	            	         	            
2.047	-0.206	2.558	86.888	5.117	5.75	2.558	0.29	2.558	4.72	         	            	         	            
2.053	-0.207	2.567	86.899	5.133	5.75	2.567	0.3	2.567	4.72	         	            	         	            
2.06	-0.206	2.575	86.899	5.15	5.75	2.575	0.3	2.575	4.72	         	            	         	            
2.067	-0.211	2.583	86.908	5.167	5.75	2.583	0.3	2.583	4.72	         	            	         	            
2.073	-0.214	2.592	86.908	5.183	5.75	2.592	0.3	2.592	4.72	         	            	         	            
2.08	-0.222	2.6	86.92	5.2	5.75	2.6	0.3	2.6	4.72	         	            	         	            
2.087	-0.232	2.608	86.92	5.217	5.75	2.608	0.31	2.608	4.72	         	            	         	            
2.093	-0.245	2.617	86.932	5.233	5.75	2.617	0.3	2.617	4.72	         	            	         	            
2.1	-0.256	2.625	86.932	5.25	5.75	2.625	0.3	2.625	4.72	         	            	         	            
2.107	-0.26	2.633	86.937	5.267	5.75	2.633	0.29	2.633	4.72	         	            	         	            
2.113	-0.254	2.642	86.937	5.283	5.75	2.642	0.3	2.642	4.72	         	            	         	            
2.12	-0.245	2.65	86.938	5.3	5.75	2.65	0.31	2.65	4.72	         	            	         	            
2.127	-0.237	2.658	86.938	5.317	5.75	2.658	0.31	2.658	4.72	         	            	         	            
2.133	-0.227	2.667	86.938	5.333	5.75	2.667	0.3	2.667	4.72	         	            	         	            
2.14	-0.214	2.675	86.938	5.35	5.75	2.675	0.3	2.675	4.72	         	            	         	            
2.147	-0.209	2.683	86.929	5.367	5.75	2.683	0.31	2.683	4.72	         	            	         	            
2.153	-0.221	2.692	86.929	5.383	5.75	2.692	0.3	2.692	4.72	         	            	         	            
2.16	-0.232	2.7	86.921	5.4	5.75	2.7	0.31	2.7	4.72	         	            	         	            
2.167	-0.243	2.708	86.921	5.417	5.75	2.708	0.31	2.708	4.72	         	            	         	            
2.173	-0.25	2.717	86.91	5.433	5.75	2.717	0.31	2.717	4.72	         	            	         	            
2.18	-0.258	2.725	86.91	5.45	5.75	2.725	0.31	2.725	4.72	         	            	         	            
2.187	-0.257	2.733	86.888	5.467	5.75	2.733	0.3	2.733	4.72	         	            	         	            
2.193	-0.241	2.742	86.888	5.483	5.75	2.742	0.3	2.742	4.72	         	            	         	            
2.2	-0.228	2.75	86.866	5.5	5.75	2.75	0.3	2.75	4.72	         	            	         	            
2.207	-0.214	2.758	86.866	5.517	5.75	2.758	0.3	2.758	4.72	         	            	         	            
2.213	-0.203	2.767	86.865	5.533	5.75	2.767	0.3	2.767	4.72	         	            	         	            
2.22	-0.203	2.775	86.865	5.55	5.75	2.775	0.3	2.775	4.72	         	            	         	            
2.227	-0.216	2.783	86.873	5.567	5.75	2.783	0.3	2.783	4.72	         	            	         	            
2.233	-0.226	2.792	86.873	5.583	5.75	2.792	0.3	2.792	4.72	         	            	         	            
2.24	-0.226	2.8	86.89	5.6	5.75	2.8	0.3	2.8	4.72	         	            	         	            
2.247	-0.211	2.808	86.89	5.617	5.75	2.808	0.3	2.808	4.72	         	            	         	            
2.253	-0.192	2.817	86.91	5.633	5.75	2.817	0.3	2.817	4.72	         	            	         	            
2.26	-0.187	2.825	86.91	5.65	5.75	2.825	0.3	2.825	4.72	         	            	         	            
2.267	-0.168	2.833	86.918	5.667	5.75	2.833	0.3	2.833	4.72	         	            	         	            
2.273	-0.166	2.842	86.918	5.683	5.75	2.842	0.3	2.842	4.72	         	            	         	            
2.28	-0.171	2.85	86.918	5.7	5.75	2.85	0.3	2.85	4.72	         	            	         	            
2.287	-0.18	2.858	86.918	5.717	5.75	2.858	0.3	2.858	4.72	         	            	         	            
2.293	-0.198	2.867	86.916	5.733	5.75	2.867	0.3	2.867	4.72	         	            	         	            
2.3	-0.206	2.875	86.916	5.75	5.75	2.875	0.3	2.875	4.72	         	            	         	            
2.307	-0.222	2.883	86.916	5.767	5.75	2.883	0.3	2.883	4.72	         	            	         	            
2.313	-0.227	2.892	86.916	5.783	5.75	2.892	0.3	2.892	4.72	         	            	         	            
2.32	-0.224	2.9	86.921	5.8	5.75	2.9	0.3	2.9	4.72	         	            	         	            
2.327	-0.228	2.908	86.921	5.817	5.75	2.908	0.3	2.908	4.72	         	            	         	            
2.333	-0.227	2.917	86.925	5.833	5.75	2.917	0.3	2.917	4.72	         	            	         	            
2.34	-0.227	2.925	86.925	5.85	5.75	2.925	0.3	2.925	4.72	         	            	         	            
2.347	-0.225	2.933	86.926	5.867	5.75	2.933	0.3	2.933	4.72	         	            	         	            
2.353	-0.218	2.942	86.926	5.883	5.75	2.942	0.3	2.942	4.72	         	            	         	            
2.36	-0.217	2.95	86.923	5.9	5.75	2.95	0.31	2.95	4.72	         	            	         	            
2.367	-0.219	2.958	86.923	5.917	5.75	2.958	0.3	2.958	4.72	         	            	         	            
2.373	-0.225	2.967	86.92	5.933	5.75	2.967	0.3	2.967	4.72	         	            	         	            
2.38	-0.236	2.975	86.92	5.95	5.75	2.975	0.3	2.975	4.72	         	            	         	            
2.387	-0.238	2.983	86.922	5.967	5.75	2.983	0.3	2.983	4.72	         	            	         	            
2.393	-0.237	2.992	86.922	5.983	5.75	2.992	0.3	2.992	4.72	         	            	         	            
2.4	-0.23	3	86.933	6	5.75	3	0.3	3	4.72	         	            	         	            
2.407	-0.225	3.008	86.933	6.017	5.75	3.008	0.29	3.008	4.72	         	            	         	            
2.413	-0.221	3.017	86.952	6.033	5.75	3.017	0.3	3.017	4.72	         	            	         	            
2.42	-0.217	3.025	86.952	6.05	5.75	3.025	0.3	3.025	4.72	         	            	         	            
2.427	-0.212	3.033	86.964	6.067	5.75	3.033	0.3	3.033	4.72	         	            	         	            
2.433	-0.211	3.042	86.964	6.083	5.75	3.042	0.3	3.042	4.72	         	            	         	            
2.44	-0.206	3.05	86.964	6.1	5.75	3.05	0.3	3.05	4.72	         	            	         	            
2.447	-0.204	3.058	86.964	6.117	5.75	3.058	0.3	3.058	4.72	         	            	         	            
2.453	-0.227	3.067	86.961	6.133	5.75	3.067	0.3	3.067	4.72	         	            	         	            
2.46	-0.237	3.075	86.961	6.15	5.75	3.075	0.31	3.075	4.72	         	            	         	            
2.467	-0.242	3.083	86.95	6.167	5.75	3.083	0.3	3.083	4.72	         	            	         	            
2.473	-0.248	3.092	86.95	6.183	5.75	3.092	0.29	3.092	4.72	         	            	         	            
2.48	-0.26	3.1	86.948	6.2	5.75	3.1	0.29	3.1	4.72	         	            	         	            
2.487	-0.271	3.108	86.948	6.217	5.75	3.108	0.3	3.108	4.72	         	            	         	            
2.493	-0.258	3.117	86.959	6.233	5.75	3.117	0.3	3.117	4.72	         	            	         	            
2.5	-0.244	3.125	86.959	6.25	5.75	3.125	0.3	3.125	4.72	         	            	         	            
2.507	-0.245	3.133	86.962	6.267	5.75	3.133	0.3	3.133	4.72	         	            	         	            
2.513	-0.252	3.142	86.962	6.283	5.75	3.142	0.3	3.142	4.72	         	            	         	            
2.52	-0.247	3.15	86.954	6.3	5.75	3.15	0.3	3.15	4.72	         	            	         	            
2.527	-0.235	3.158	86.954	6.317	5.75	3.158	0.3	3.158	4.72	         	            	         	            
2.533	-0.233	3.167	86.94	6.333	5.75	3.167	0.3	3.167	4.72	         	            	         	            
2.54	-0.236	3.175	86.94	6.35	5.75	3.175	0.3	3.175	4.72	         	            	         	            
2.547	-0.228	3.183	86.928	6.367	5.75	3.183	0.3	3.183	4.72	         	            	         	            
2.553	-0.212	3.192	86.928	6.383	5.75	3.192	0.31	3.192	4.72	         	            	         	            
2.56	-0.206	3.2	86.921	6.4	5.75	3.2	0.31	3.2	4.72	         	            	         	            
2.567	-0.217	3.208	86.921	6.417	5.75	3.208	0.3	3.208	4.72	         	            	         	            
2.573	-0.23	3.217	86.915	6.433	5.75	3.217	0.3	3.217	4.72	         	            	         	            
2.58	-0.225	3.225	86.915	6.45	5.75	3.225	0.3	3.225	4.72	         	            	         	            
2.587	-0.221	3.233	86.914	6.467	5.75	3.233	0.3	3.233	4.72	         	            	         	            
2.593	-0.227	3.242	86.914	6.483	5.75	3.242	0.3	3.242	4.72	         	            	         	            
2.6	-0.228	3.25	86.913	6.5	5.75	3.25	0.3	3.25	4.72	         	            	         	            
2.607	-0.235	3.258	86.913	6.517	5.75	3.258	0.31	3.258	4.72	         	            	         	            
2.613	-0.245	3.267	86.911	6.533	5.75	3.267	0.3	3.267	4.72	         	            	         	            
2.62	-0.234	3.275	86.911	6.55	5.75	3.275	0.3	3.275	4.72	         	            	         	            
2.627	-0.23	3.283	86.914	6.567	5.75	3.283	0.3	3.283	4.72	         	            	         	            
2.633	-0.225	3.292	86.914	6.583	5.75	3.292	0.3	3.292	4.72	         	            	         	            
2.64	-0.214	3.3	86.92	6.6	5.75	3.3	0.3	3.3	4.72	         	            	         	            
2.647	-0.203	3.308	86.92	6.617	5.75	3.308	0.31	3.308	4.72	         	            	         	            
2.653	-0.18	3.317	86.929	6.633	5.75	3.317	0.31	3.317	4.72	         	            	         	            
2.66	-0.168	3.325	86.929	6.65	5.75	3.325	0.31	3.325	4.72	         	            	         	            
2.667	-0.165	3.333	86.938	6.667	5.75	3.333	0.3	3.333	4.72	         	            	         	            
2.673	-0.167	3.342	86.938	6.683	5.75	3.342	0.31	3.342	4.72	         	            	         	            
2.68	-0.176	3.35	86.938	6.7	5.75	3.35	0.31	3.35	4.72	         	            	         	            
2.687	-0.176	3.358	86.938	6.717	5.75	3.358	0.3	3.358	4.72	         	            	         	            
2.693	-0.175	3.367	86.944	6.733	5.75	3.367	0.3	3.367	4.72	         	            	         	            
2.7	-0.177	3.375	86.944	6.75	5.75	3.375	0.3	3.375	4.72	         	            	         	            
2.707	-0.175	3.383	86.955	6.767	5.75	3.383	0.3	3.383	4.72	         	            	         	            
2.713	-0.182	3.392	86.955	6.783	5.75	3.392	0.3	3.392	4.72	         	            	         	            
2.72	-0.187	3.4	86.957	6.8	5.75	3.4	0.31	3.4	4.72	         	            	         	            
2.727	-0.177	3.408	86.957	6.817	5.75	3.408	0.31	3.408	4.72	         	            	         	            
2.733	-0.173	3.417	86.956	6.833	5.75	3.417	0.3	3.417	4.72	         	            	         	            
2.74	-0.192	3.425	86.956	6.85	5.75	3.425	0.31	3.425	4.72	         	            	         	            
2.747	-0.211	3.433	86.945	6.867	5.75	3.433	0.31	3.433	4.72	         	            	         	            
2.753	-0.228	3.442	86.945	6.883	5.75	3.442	0.31	3.442	4.72	         	            	         	            
2.76	-0.227	3.45	86.935	6.9	5.75	3.45	0.31	3.45	4.72	         	            	         	            
2.767	-0.228	3.458	86.935	6.917	5.75	3.458	0.3	3.458	4.72	         	            	         	            
2.773	-0.237	3.467	86.938	6.933	5.75	3.467	0.3	3.467	4.72	         	            	         	            
2.78	-0.233	3.475	86.938	6.95	5.75	3.475	0.3	3.475	4.72	         	            	         	            
2.787	-0.228	3.483	86.947	6.967	5.75	3.483	0.3	3.483	4.72	         	            	         	            
2.793	-0.227	3.492	86.947	6.983	5.75	3.492	0.3	3.492	4.72	         	            	         	            
2.8	-0.233	3.5	86.947	7	5.75	3.5	0.3	3.5	4.72	         	            	         	            
2.807	-0.25	3.508	86.947	7.017	5.75	3.508	0.3	3.508	4.72	         	            	         	            
2.813	-0.263	3.517	86.94	7.033	5.75	3.517	0.3	3.517	4.72	         	            	         	            
2.82	-0.264	3.525	86.94	7.05	5.75	3.525	0.3	3.525	4.72	         	            	         	            
2.827	-0.254	3.533	86.935	7.067	5.75	3.533	0.3	3.533	4.72	         	            	         	            
2.833	-0.24	3.542	86.935	7.083	5.75	3.542	0.3	3.542	4.72	         	            	         	            
2.84	-0.221	3.55	86.932	7.1	5.75	3.55	0.3	3.55	4.72	         	            	         	            
2.847	-0.199	3.558	86.932	7.117	5.75	3.558	0.3	3.558	4.72	         	            	         	            
2.853	-0.183	3.567	86.923	7.133	5.75	3.567	0.31	3.567	4.72	         	            	         	            
2.86	-0.188	3.575	86.923	7.15	5.75	3.575	0.31	3.575	4.72	         	            	         	            
