PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
1.375	-0.196	2.292	86.891	4.583	5.79	2.292	0.33	2.292	6.3	         	            	         	            
1.38	-0.184	2.3	86.891	4.6	5.79	2.3	0.34	2.3	6.3	         	            	         	            
1.385	-0.167	2.308	86.912	4.617	5.79	2.308	0.33	2.308	6.3	         	            	         	            
1.39	-0.151	2.317	86.912	4.633	5.79	2.317	0.33	2.317	6.3	         	            	         	            
1.395	-0.145	2.325	86.922	4.65	5.79	2.325	0.34	2.325	6.3	         	            	         	            
1.4	-0.152	2.333	86.922	4.667	5.79	2.333	0.35	2.333	6.3	         	            	         	            
1.405	-0.156	2.342	86.915	4.683	5.79	2.342	0.34	2.342	6.3	         	            	         	            
1.41	-0.154	2.35	86.915	4.7	5.79	2.35	0.34	2.35	6.3	         	            	         	            
1.415	-0.15	2.358	86.899	4.717	5.79	2.358	0.34	2.358	6.3	         	            	         	            
1.42	-0.157	2.367	86.899	4.733	5.79	2.367	0.34	2.367	6.3	         	            	         	            
1.425	-0.165	2.375	86.888	4.75	5.79	2.375	0.34	2.375	6.3	         	            	         	            
1.43	-0.174	2.383	86.888	4.767	5.79	2.383	0.34	2.383	6.3	         	            	         	            
1.435	-0.184	2.392	86.889	4.783	5.79	2.392	0.33	2.392	6.3	         	            	         	            
1.44	-0.189	2.4	86.889	4.8	5.79	2.4	0.34	2.4	6.3	         	            	         	            
1.445	-0.188	2.408	86.893	4.817	5.79	2.408	0.35	2.408	6.3	         	            	         	            
1.45	-0.185	2.417	86.893	4.833	5.79	2.417	0.34	2.417	6.3	         	            	         	            
1.455	-0.19	2.425	86.89	4.85	5.79	2.425	0.34	2.425	6.3	         	            	         	            
1.46	-0.192	2.433	86.89	4.867	5.79	2.433	0.34	2.433	6.3	         	            	         	            
1.465	-0.194	2.442	86.884	4.883	5.79	2.442	0.34	2.442	6.3	         	            	         	            
1.47	-0.193	2.45	86.884	4.9	5.79	2.45	0.34	2.45	6.3	         	            	         	            
1.475	-0.191	2.458	86.874	4.917	5.79	2.458	0.34	2.458	6.3	         	            	         	            
1.48	-0.183	2.467	86.874	4.933	5.79	2.467	0.34	2.467	6.3	         	            	         	            
1.485	-0.183	2.475	86.862	4.95	5.79	2.475	0.34	2.475	6.3	         	            	         	            
1.49	-0.183	2.483	86.862	4.967	5.79	2.483	0.34	2.483	6.3	         	            	         	            
1.495	-0.183	2.492	86.859	4.983	5.79	2.492	0.34	2.492	6.3	         	            	         	            
1.5	-0.18	2.5	86.859	5	5.79	2.5	0.34	2.5	6.3	         	            	         	            
1.505	-0.181	2.508	86.869	5.017	5.79	2.508	0.34	2.508	6.3	         	            	         	            
1.51	-0.19	2.517	86.869	5.033	5.79	2.517	0.33	2.517	6.3	         	            	         	            
1.515	-0.203	2.525	86.885	5.05	5.79	2.525	0.33	2.525	6.3	         	            	         	            
1.52	-0.202	2.533	86.885	5.067	5.79	2.533	0.34	2.533	6.3	         	            	         	            
1.525	-0.194	2.542	86.887	5.083	5.79	2.542	0.34	2.542	6.3	         	            	         	            
1.53	-0.185	2.55	86.887	5.1	5.79	2.55	0.34	2.55	6.3	         	            	         	            
1.535	-0.177	2.558	86.871	5.117	5.79	2.558	0.34	2.558	6.3	         	            	         	            
1.54	-0.173	2.567	86.871	5.133	5.79	2.567	0.34	2.567	6.3	         	            	         	            
1.545	-0.174	2.575	86.844	5.15	5.79	2.575	0.33	2.575	6.3	         	            	         	            
1.55	-0.169	2.583	86.844	5.167	5.79	2.583	0.34	2.583	6.3	         	            	         	            
1.555	-0.16	2.592	86.826	5.183	5.79	2.592	0.34	2.592	6.3	         	            	         	            
1.56	-0.153	2.6	86.826	5.2	5.79	2.6	0.33	2.6	6.3	         	            	         	            
1.565	-0.165	2.608	86.808	5.217	5.79	2.608	0.34	2.608	6.3	         	            	         	            
1.57	-0.18	2.617	86.808	5.233	5.79	2.617	0.34	2.617	6.3	         	            	         	            
1.575	-0.193	2.625	86.797	5.25	5.79	2.625	0.33	2.625	6.3	         	            	         	            
1.58	-0.201	2.633	86.797	5.267	5.79	2.633	0.34	2.633	6.3	         	            	         	            
1.585	-0.206	2.642	86.794	5.283	5.79	2.642	0.34	2.642	6.3	         	            	         	            
1.59	-0.202	2.65	86.794	5.3	5.79	2.65	0.33	2.65	6.3	         	            	         	            
1.595	-0.196	2.658	86.793	5.317	5.79	2.658	0.34	2.658	6.3	         	            	         	            
1.6	-0.187	2.667	86.793	5.333	5.79	2.667	0.35	2.667	6.3	         	            	         	            
1.605	-0.188	2.675	86.798	5.35	5.79	2.675	0.34	2.675	6.3	         	            	         	            
1.61	-0.191	2.683	86.798	5.367	5.79	2.683	0.35	2.683	6.3	         	            	         	            
1.615	-0.188	2.692	86.819	5.383	5.79	2.692	0.35	2.692	6.3	         	            	         	            
1.62	-0.176	2.7	86.819	5.4	5.79	2.7	0.35	2.7	6.3	         	            	         	            
1.625	-0.17	2.708	86.849	5.417	5.79	2.708	0.34	2.708	6.3	         	            	         	            
1.63	-0.17	2.717	86.849	5.433	5.79	2.717	0.34	2.717	6.3	         	            	         	            
1.635	-0.175	2.725	86.875	5.45	5.79	2.725	0.33	2.725	6.3	         	            	         	            
1.64	-0.181	2.733	86.875	5.467	5.79	2.733	0.33	2.733	6.3	         	            	         	            
1.645	-0.187	2.742	86.9	5.483	5.79	2.742	0.34	2.742	6.3	         	            	         	            
1.65	-0.179	2.75	86.9	5.5	5.79	2.75	0.35	2.75	6.3	         	            	         	            
1.655	-0.171	2.758	86.923	5.517	5.79	2.758	0.34	2.758	6.3	         	            	         	            
1.66	-0.17	2.767	86.923	5.533	5.79	2.767	0.33	2.767	6.3	         	            	         	            
1.665	-0.174	2.775	86.934	5.55	5.79	2.775	0.33	2.775	6.3	         	            	         	            
1.67	-0.174	2.783	86.934	5.567	5.79	2.783	0.34	2.783	6.3	         	            	         	            
1.675	-0.171	2.792	86.94	5.583	5.79	2.792	0.34	2.792	6.3	         	            	         	            
1.68	-0.175	2.8	86.94	5.6	5.79	2.8	0.33	2.8	6.3	         	            	         	            
1.685	-0.178	2.808	86.941	5.617	5.79	2.808	0.33	2.808	6.3	         	            	         	            
1.69	-0.175	2.817	86.941	5.633	5.79	2.817	0.34	2.817	6.3	         	            	         	            
1.695	-0.169	2.825	86.938	5.65	5.79	2.825	0.34	2.825	6.3	         	            	         	            
1.7	-0.161	2.833	86.938	5.667	5.79	2.833	0.35	2.833	6.3	         	            	         	            
1.705	-0.152	2.842	86.933	5.683	5.79	2.842	0.34	2.842	6.3	         	            	         	            
1.71	-0.143	2.85	86.933	5.7	5.79	2.85	0.34	2.85	6.3	         	            	         	            
1.715	-0.141	2.858	86.929	5.717	5.79	2.858	0.34	2.858	6.3	         	            	         	            
1.72	-0.137	2.867	86.929	5.733	5.79	2.867	0.34	2.867	6.3	         	            	         	            
1.725	-0.131	2.875	86.938	5.75	5.79	2.875	0.34	2.875	6.3	         	            	         	            
1.73	-0.127	2.883	86.938	5.767	5.79	2.883	0.35	2.883	6.3	         	            	         	            
1.735	-0.134	2.892	86.948	5.783	5.79	2.892	0.33	2.892	6.3	         	            	         	            
1.74	-0.147	2.9	86.948	5.8	5.79	2.9	0.33	2.9	6.3	         	            	         	            
1.745	-0.164	2.908	86.954	5.817	5.79	2.908	0.35	2.908	6.3	         	            	         	            
1.75	-0.18	2.917	86.954	5.833	5.79	2.917	0.34	2.917	6.3	         	            	         	            
1.755	-0.196	2.925	86.953	5.85	5.79	2.925	0.34	2.925	6.3	         	            	         	            
1.76	-0.204	2.933	86.953	5.867	5.79	2.933	0.34	2.933	6.3	         	            	         	            
1.765	-0.212	2.942	86.939	5.883	5.79	2.942	0.34	2.942	6.3	         	            	         	            
1.77	-0.217	2.95	86.939	5.9	5.79	2.95	0.34	2.95	6.3	         	            	         	            
1.775	-0.222	2.958	86.925	5.917	5.79	2.958	0.34	2.958	6.3	         	            	         	            
1.78	-0.222	2.967	86.925	5.933	5.79	2.967	0.34	2.967	6.3	         	            	         	            
1.785	-0.216	2.975	86.914	5.95	5.79	2.975	0.33	2.975	6.3	         	            	         	            
1.79	-0.218	2.983	86.914	5.967	5.79	2.983	0.33	2.983	6.3	         	            	         	            
1.795	-0.218	2.992	86.909	5.983	5.79	2.992	0.34	2.992	6.3	         	            	         	            
1.8	-0.219	3	86.909	6	5.79	3	0.34	3	6.3	         	            	         	            
1.805	-0.22	3.008	86.909	6.017	5.79	3.008	0.34	3.008	6.3	         	            	         	            
1.81	-0.222	3.017	86.909	6.033	5.79	3.017	0.34	3.017	6.3	         	            	         	            
1.815	-0.224	3.025	86.906	6.05	5.79	3.025	0.34	3.025	6.3	         	            	         	            
1.82	-0.229	3.033	86.906	6.067	5.79	3.033	0.33	3.033	6.3	         	            	         	            
1.825	-0.229	3.042	86.899	6.083	5.79	3.042	0.34	3.042	6.3	         	            	         	            
1.83	-0.228	3.05	86.899	6.1	5.79	3.05	0.35	3.05	6.3	         	            	         	            
1.835	-0.222	3.058	86.898	6.117	5.79	3.058	0.34	3.058	6.3	         	            	         	            
1.84	-0.215	3.067	86.898	6.133	5.79	3.067	0.33	3.067	6.3	         	            	         	            
1.845	-0.209	3.075	86.907	6.15	5.79	3.075	0.34	3.075	6.3	         	            	         	            
1.85	-0.21	3.083	86.907	6.167	5.79	3.083	0.35	3.083	6.3	         	            	         	            
1.855	-0.21	3.092	86.922	6.183	5.79	3.092	0.34	3.092	6.3	         	            	         	            
1.86	-0.202	3.1	86.922	6.2	5.79	3.1	0.33	3.1	6.3	         	            	         	            
1.865	-0.188	3.108	86.923	6.217	5.79	3.108	0.33	3.108	6.3	         	            	         	            
1.87	-0.182	3.117	86.923	6.233	5.79	3.117	0.33	3.117	6.3	         	            	         	            
1.875	-0.183	3.125	86.91	6.25	5.79	3.125	0.33	3.125	6.3	         	            	         	            
1.88	-0.187	3.133	86.91	6.267	5.79	3.133	0.34	3.133	6.3	         	            	         	            
1.885	-0.191	3.142	86.901	6.283	5.79	3.142	0.34	3.142	6.3	         	            	         	            
1.89	-0.192	3.15	86.901	6.3	5.79	3.15	0.34	3.15	6.3	         	            	         	            
1.895	-0.187	3.158	86.895	6.317	5.79	3.158	0.34	3.158	6.3	         	            	         	            
1.9	-0.176	3.167	86.895	6.333	5.79	3.167	0.35	3.167	6.3	         	            	         	            
1.905	-0.179	3.175	86.891	6.35	5.79	3.175	0.35	3.175	6.3	         	            	         	            
1.91	-0.179	3.183	86.891	6.367	5.79	3.183	0.34	3.183	6.3	         	            	         	            
1.915	-0.173	3.192	86.878	6.383	5.79	3.192	0.34	3.192	6.3	         	            	         	            
1.92	-0.167	3.2	86.878	6.4	5.79	3.2	0.35	3.2	6.3	         	            	         	            
1.925	-0.166	3.208	86.874	6.417	5.79	3.208	0.35	3.208	6.3	         	            	         	            
1.93	-0.165	3.217	86.874	6.433	5.79	3.217	0.34	3.217	6.3	         	            	         	            
1.935	-0.16	3.225	86.878	6.45	5.79	3.225	0.34	3.225	6.3	         	            	         	            
1.94	-0.16	3.233	86.878	6.467	5.79	3.233	0.35	3.233	6.3	         	            	         	            
1.945	-0.165	3.242	86.86	6.483	5.79	3.242	0.35	3.242	6.3	         	            	         	            
1.95	-0.175	3.25	86.86	6.5	5.79	3.25	0.35	3.25	6.3	         	            	         	            
1.955	-0.183	3.258	86.837	6.517	5.79	3.258	0.34	3.258	6.3	         	            	         	            
1.96	-0.19	3.267	86.837	6.533	5.79	3.267	0.33	3.267	6.3	         	            	         	            
1.965	-0.188	3.275	86.843	6.55	5.79	3.275	0.33	3.275	6.3	         	            	         	            
1.97	-0.193	3.283	86.843	6.567	5.79	3.283	0.33	3.283	6.3	         	            	         	            
1.975	-0.206	3.292	86.859	6.583	5.79	3.292	0.33	3.292	6.3	         	            	         	            
1.98	-0.214	3.3	86.859	6.6	5.79	3.3	0.34	3.3	6.3	         	            	         	            
1.985	-0.216	3.308	86.865	6.617	5.79	3.308	0.34	3.308	6.3	         	            	         	            
1.99	-0.214	3.317	86.865	6.633	5.79	3.317	0.35	3.317	6.3	         	            	         	            
1.995	-0.217	3.325	86.868	6.65	5.79	3.325	0.35	3.325	6.3	         	            	         	            
2	-0.225	3.333	86.868	6.667	5.79	3.333	0.34	3.333	6.3	         	            	         	            
2.005	-0.228	3.342	86.875	6.683	5.8	3.342	0.34	3.342	6.3	         	            	         	            
2.01	-0.223	3.35	86.875	6.7	5.8	3.35	0.33	3.35	6.3	         	            	         	            
2.015	-0.212	3.358	86.884	6.717	5.8	3.358	0.33	3.358	6.3	         	            	         	            
2.02	-0.2	3.367	86.884	6.733	5.8	3.367	0.33	3.367	6.3	         	            	         	            
2.025	-0.195	3.375	86.886	6.75	5.8	3.375	0.33	3.375	6.3	         	            	         	            
2.03	-0.192	3.383	86.886	6.767	5.8	3.383	0.34	3.383	6.3	         	            	         	            
2.035	-0.189	3.392	86.873	6.783	5.8	3.392	0.33	3.392	6.3	         	            	         	            
2.04	-0.178	3.4	86.873	6.8	5.8	3.4	0.34	3.4	6.3	         	            	         	            
2.045	-0.17	3.408	86.867	6.817	5.8	3.408	0.35	3.408	6.3	         	            	         	            
2.05	-0.17	3.417	86.867	6.833	5.8	3.417	0.34	3.417	6.3	         	            	         	            
2.055	-0.163	3.425	86.866	6.85	5.8	3.425	0.34	3.425	6.3	         	            	         	            
2.06	-0.149	3.433	86.866	6.867	5.8	3.433	0.33	3.433	6.3	         	            	         	            
2.065	-0.143	3.442	86.864	6.883	5.8	3.442	0.33	3.442	6.3	         	            	         	            
2.07	-0.15	3.45	86.864	6.9	5.8	3.45	0.33	3.45	6.3	         	            	         	            
2.075	-0.159	3.458	86.864	6.917	5.8	3.458	0.34	3.458	6.3	         	            	         	            
2.08	-0.168	3.467	86.864	6.933	5.8	3.467	0.34	3.467	6.3	         	            	         	            
2.085	-0.179	3.475	86.863	6.95	5.8	3.475	0.34	3.475	6.3	         	            	         	            
2.09	-0.185	3.483	86.863	6.967	5.8	3.483	0.35	3.483	6.3	         	            	         	            
2.095	-0.191	3.492	86.865	6.983	5.8	3.492	0.35	3.492	6.3	         	            	         	            
2.1	-0.213	3.5	86.865	7	5.8	3.5	0.35	3.5	6.3	         	            	         	            
2.105	-0.237	3.508	86.859	7.017	5.8	3.508	0.34	3.508	6.3	         	            	         	            
2.11	-0.247	3.517	86.859	7.033	5.8	3.517	0.33	3.517	6.3	         	            	         	            
2.115	-0.251	3.525	86.85	7.05	5.8	3.525	0.33	3.525	6.3	         	            	         	            
2.12	-0.255	3.533	86.85	7.067	5.8	3.533	0.34	3.533	6.3	         	            	         	            
2.125	-0.256	3.542	86.839	7.083	5.8	3.542	0.34	3.542	6.3	         	            	         	            
2.13	-0.252	3.55	86.839	7.1	5.8	3.55	0.34	3.55	6.3	         	            	         	            
2.135	-0.25	3.558	86.843	7.117	5.8	3.558	0.34	3.558	6.3	         	            	         	            
2.14	-0.248	3.567	86.843	7.133	5.8	3.567	0.34	3.567	6.3	         	            	         	            
2.145	-0.245	3.575	86.871	7.15	5.8	3.575	0.35	3.575	6.3	         	            	         	            
2.15	-0.238	3.583	86.871	7.167	5.8	3.583	0.35	3.583	6.3	         	            	         	            
2.155	-0.238	3.592	86.892	7.183	5.8	3.592	0.34	3.592	6.3	         	            	         	            
