PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
1.375	-0.137	2.292	86.817	4.583	5.9	2.292	0.36	2.292	7.87	         	            	         	            
1.38	-0.121	2.3	86.817	4.6	5.9	2.3	0.37	2.3	7.87	         	            	         	            
1.385	-0.118	2.308	86.818	4.617	5.9	2.308	0.37	2.308	7.87	         	            	         	            
1.39	-0.122	2.317	86.818	4.633	5.9	2.317	0.37	2.317	7.87	         	            	         	            
1.395	-0.126	2.325	86.809	4.65	5.9	2.325	0.37	2.325	7.87	         	            	         	            
1.4	-0.123	2.333	86.809	4.667	5.9	2.333	0.37	2.333	7.87	         	            	         	            
1.405	-0.117	2.342	86.786	4.683	5.9	2.342	0.37	2.342	7.87	         	            	         	            
1.41	-0.109	2.35	86.786	4.7	5.9	2.35	0.37	2.35	7.87	         	            	         	            
1.415	-0.109	2.358	86.782	4.717	5.9	2.358	0.37	2.358	7.87	         	            	         	            
1.42	-0.114	2.367	86.782	4.733	5.9	2.367	0.36	2.367	7.87	         	            	         	            
1.425	-0.118	2.375	86.789	4.75	5.9	2.375	0.36	2.375	7.87	         	            	         	            
1.43	-0.12	2.383	86.789	4.767	5.9	2.383	0.36	2.383	7.87	         	            	         	            
1.435	-0.119	2.392	86.795	4.783	5.9	2.392	0.37	2.392	7.87	         	            	         	            
1.44	-0.122	2.4	86.795	4.8	5.9	2.4	0.37	2.4	7.87	         	            	         	            
1.445	-0.134	2.408	86.816	4.817	5.9	2.408	0.38	2.408	7.87	         	            	         	            
1.45	-0.14	2.417	86.816	4.833	5.9	2.417	0.37	2.417	7.87	         	            	         	            
1.455	-0.143	2.425	86.844	4.85	5.9	2.425	0.36	2.425	7.87	         	            	         	            
1.46	-0.14	2.433	86.844	4.867	5.9	2.433	0.36	2.433	7.87	         	            	         	            
1.465	-0.14	2.442	86.857	4.883	5.9	2.442	0.37	2.442	7.87	         	            	         	            
1.47	-0.14	2.45	86.857	4.9	5.9	2.45	0.37	2.45	7.87	         	            	         	            
1.475	-0.135	2.458	86.858	4.917	5.9	2.458	0.36	2.458	7.87	         	            	         	            
1.48	-0.123	2.467	86.858	4.933	5.9	2.467	0.36	2.467	7.87	         	            	         	            
1.485	-0.114	2.475	86.845	4.95	5.9	2.475	0.36	2.475	7.87	         	            	         	            
1.49	-0.111	2.483	86.845	4.967	5.9	2.483	0.36	2.483	7.87	         	            	         	            
1.495	-0.11	2.492	86.83	4.983	5.9	2.492	0.36	2.492	7.87	         	            	         	            
1.5	-0.11	2.5	86.83	5	5.9	2.5	0.36	2.5	7.87	         	            	         	            
1.505	-0.112	2.508	86.82	5.017	5.9	2.508	0.36	2.508	7.87	         	            	         	            
1.51	-0.106	2.517	86.82	5.033	5.9	2.517	0.36	2.517	7.87	         	            	         	            
1.515	-0.102	2.525	86.801	5.05	5.9	2.525	0.36	2.525	7.87	         	            	         	            
1.52	-0.099	2.533	86.801	5.067	5.9	2.533	0.37	2.533	7.87	         	            	         	            
1.525	-0.095	2.542	86.786	5.083	5.9	2.542	0.36	2.542	7.87	         	            	         	            
1.53	-0.081	2.55	86.786	5.1	5.9	2.55	0.36	2.55	7.87	         	            	         	            
1.535	-0.08	2.558	86.787	5.117	5.9	2.558	0.37	2.558	7.87	         	            	         	            
1.54	-0.078	2.567	86.787	5.133	5.9	2.567	0.37	2.567	7.87	         	            	         	            
1.545	-0.085	2.575	86.795	5.15	5.9	2.575	0.37	2.575	7.87	         	            	         	            
1.55	-0.1	2.583	86.795	5.167	5.9	2.583	0.36	2.583	7.87	         	            	         	            
1.555	-0.118	2.592	86.796	5.183	5.9	2.592	0.36	2.592	7.87	         	            	         	            
1.56	-0.128	2.6	86.796	5.2	5.9	2.6	0.37	2.6	7.87	         	            	         	            
1.565	-0.146	2.608	86.775	5.217	5.9	2.608	0.36	2.608	7.87	         	            	         	            
1.57	-0.15	2.617	86.775	5.233	5.9	2.617	0.36	2.617	7.87	         	            	         	            
1.575	-0.145	2.625	86.766	5.25	5.9	2.625	0.36	2.625	7.87	         	            	         	            
1.58	-0.139	2.633	86.766	5.267	5.9	2.633	0.36	2.633	7.87	         	            	         	            
1.585	-0.139	2.642	86.772	5.283	5.9	2.642	0.36	2.642	7.87	         	            	         	            
1.59	-0.124	2.65	86.772	5.3	5.9	2.65	0.37	2.65	7.87	         	            	         	            
1.595	-0.109	2.658	86.769	5.317	5.9	2.658	0.37	2.658	7.87	         	            	         	            
1.6	-0.1	2.667	86.769	5.333	5.9	2.667	0.37	2.667	7.87	         	            	         	            
1.605	-0.094	2.675	86.766	5.35	5.9	2.675	0.37	2.675	7.87	         	            	         	            
1.61	-0.092	2.683	86.766	5.367	5.9	2.683	0.37	2.683	7.87	         	            	         	            
1.615	-0.104	2.692	86.765	5.383	5.9	2.692	0.37	2.692	7.87	         	            	         	            
1.62	-0.114	2.7	86.765	5.4	5.9	2.7	0.37	2.7	7.87	         	            	         	            
1.625	-0.116	2.708	86.765	5.417	5.9	2.708	0.37	2.708	7.87	         	            	         	            
1.63	-0.108	2.717	86.765	5.433	5.9	2.717	0.36	2.717	7.87	         	            	         	            
1.635	-0.099	2.725	86.767	5.45	5.9	2.725	0.36	2.725	7.87	         	            	         	            
1.64	-0.099	2.733	86.767	5.467	5.9	2.733	0.36	2.733	7.87	         	            	         	            
1.645	-0.106	2.742	86.772	5.483	5.9	2.742	0.37	2.742	7.87	         	            	         	            
1.65	-0.112	2.75	86.772	5.5	5.9	2.75	0.36	2.75	7.87	         	            	         	            
1.655	-0.106	2.758	86.762	5.517	5.9	2.758	0.36	2.758	7.87	         	            	         	            
1.66	-0.099	2.767	86.762	5.533	5.9	2.767	0.36	2.767	7.87	         	            	         	            
1.665	-0.1	2.775	86.753	5.55	5.9	2.775	0.36	2.775	7.87	         	            	         	            
1.67	-0.107	2.783	86.753	5.567	5.9	2.783	0.36	2.783	7.87	         	            	         	            
1.675	-0.121	2.792	86.759	5.583	5.9	2.792	0.36	2.792	7.87	         	            	         	            
1.68	-0.123	2.8	86.759	5.6	5.9	2.8	0.36	2.8	7.87	         	            	         	            
1.685	-0.11	2.808	86.765	5.617	5.9	2.808	0.36	2.808	7.87	         	            	         	            
1.69	-0.093	2.817	86.765	5.633	5.9	2.817	0.37	2.817	7.87	         	            	         	            
1.695	-0.082	2.825	86.766	5.65	5.9	2.825	0.37	2.825	7.87	         	            	         	            
1.7	-0.078	2.833	86.766	5.667	5.9	2.833	0.36	2.833	7.87	         	            	         	            
1.705	-0.074	2.842	86.764	5.683	5.9	2.842	0.36	2.842	7.87	         	            	         	            
1.71	-0.064	2.85	86.764	5.7	5.9	2.85	0.36	2.85	7.87	         	            	         	            
1.715	-0.065	2.858	86.754	5.717	5.9	2.858	0.36	2.858	7.87	         	            	         	            
1.72	-0.076	2.867	86.754	5.733	5.9	2.867	0.37	2.867	7.87	         	            	         	            
1.725	-0.086	2.875	86.734	5.75	5.9	2.875	0.36	2.875	7.87	         	            	         	            
1.73	-0.094	2.883	86.734	5.767	5.9	2.883	0.36	2.883	7.87	         	            	         	            
1.735	-0.106	2.892	86.718	5.783	5.9	2.892	0.37	2.892	7.87	         	            	         	            
1.74	-0.114	2.9	86.718	5.8	5.9	2.9	0.36	2.9	7.87	         	            	         	            
1.745	-0.119	2.908	86.715	5.817	5.9	2.908	0.37	2.908	7.87	         	            	         	            
1.75	-0.12	2.917	86.715	5.833	5.9	2.917	0.37	2.917	7.87	         	            	         	            
1.755	-0.113	2.925	86.72	5.85	5.9	2.925	0.36	2.925	7.87	         	            	         	            
1.76	-0.099	2.933	86.72	5.867	5.9	2.933	0.36	2.933	7.87	         	            	         	            
1.765	-0.082	2.942	86.726	5.883	5.9	2.942	0.37	2.942	7.87	         	            	         	            
1.77	-0.074	2.95	86.726	5.9	5.9	2.95	0.36	2.95	7.87	         	            	         	            
1.775	-0.076	2.958	86.717	5.917	5.9	2.958	0.36	2.958	7.87	         	            	         	            
1.78	-0.082	2.967	86.717	5.933	5.9	2.967	0.36	2.967	7.87	         	            	         	            
1.785	-0.09	2.975	86.699	5.95	5.9	2.975	0.36	2.975	7.87	         	            	         	            
1.79	-0.1	2.983	86.699	5.967	5.9	2.983	0.37	2.983	7.87	         	            	         	            
1.795	-0.108	2.992	86.697	5.983	5.9	2.992	0.37	2.992	7.87	         	            	         	            
1.8	-0.112	3	86.697	6	5.9	3	0.36	3	7.87	         	            	         	            
1.805	-0.118	3.008	86.701	6.017	5.9	3.008	0.36	3.008	7.87	         	            	         	            
1.81	-0.125	3.017	86.701	6.033	5.9	3.017	0.36	3.017	7.87	         	            	         	            
1.815	-0.127	3.025	86.694	6.05	5.9	3.025	0.36	3.025	7.87	         	            	         	            
1.82	-0.125	3.033	86.694	6.067	5.9	3.033	0.36	3.033	7.87	         	            	         	            
1.825	-0.121	3.042	86.69	6.083	5.9	3.042	0.37	3.042	7.87	         	            	         	            
1.83	-0.112	3.05	86.69	6.1	5.9	3.05	0.37	3.05	7.87	         	            	         	            
1.835	-0.104	3.058	86.693	6.117	5.9	3.058	0.37	3.058	7.87	         	            	         	            
1.84	-0.1	3.067	86.693	6.133	5.9	3.067	0.37	3.067	7.87	         	            	         	            
1.845	-0.099	3.075	86.693	6.15	5.9	3.075	0.37	3.075	7.87	         	            	         	            
1.85	-0.099	3.083	86.693	6.167	5.9	3.083	0.36	3.083	7.87	         	            	         	            
1.855	-0.096	3.092	86.7	6.183	5.9	3.092	0.36	3.092	7.87	         	            	         	            
1.86	-0.1	3.1	86.7	6.2	5.9	3.1	0.36	3.1	7.87	         	            	         	            
1.865	-0.104	3.108	86.706	6.217	5.9	3.108	0.36	3.108	7.87	         	            	         	            
1.87	-0.099	3.117	86.706	6.233	5.9	3.117	0.36	3.117	7.87	         	            	         	            
1.875	-0.096	3.125	86.708	6.25	5.9	3.125	0.36	3.125	7.87	         	            	         	            
1.88	-0.094	3.133	86.708	6.267	5.9	3.133	0.36	3.133	7.87	         	            	         	            
1.885	-0.094	3.142	86.707	6.283	5.9	3.142	0.37	3.142	7.87	         	            	         	            
1.89	-0.093	3.15	86.707	6.3	5.9	3.15	0.37	3.15	7.87	         	            	         	            
1.895	-0.091	3.158	86.702	6.317	5.9	3.158	0.36	3.158	7.87	         	            	         	            
1.9	-0.083	3.167	86.702	6.333	5.9	3.167	0.36	3.167	7.87	         	            	         	            
1.905	-0.078	3.175	86.705	6.35	5.9	3.175	0.36	3.175	7.87	         	            	         	            
1.91	-0.081	3.183	86.705	6.367	5.9	3.183	0.37	3.183	7.87	         	            	         	            
1.915	-0.082	3.192	86.718	6.383	5.9	3.192	0.37	3.192	7.87	         	            	         	            
1.92	-0.075	3.2	86.718	6.4	5.9	3.2	0.36	3.2	7.87	         	            	         	            
1.925	-0.065	3.208	86.739	6.417	5.9	3.208	0.36	3.208	7.87	         	            	         	            
1.93	-0.048	3.217	86.739	6.433	5.9	3.217	0.36	3.217	7.87	         	            	         	            
1.935	-0.03	3.225	86.757	6.45	5.9	3.225	0.37	3.225	7.87	         	            	         	            
1.94	-0.017	3.233	86.757	6.467	5.9	3.233	0.37	3.233	7.87	         	            	         	            
1.945	-0.006	3.242	86.767	6.483	5.9	3.242	0.37	3.242	7.87	         	            	         	            
1.95	0.01	3.25	86.767	6.5	5.9	3.25	0.36	3.25	7.87	         	            	         	            
1.955	0.041	3.258	86.769	6.517	5.9	3.258	0.36	3.258	7.87	         	            	         	            
1.96	0.062	3.267	86.769	6.533	5.9	3.267	0.36	3.267	7.87	         	            	         	            
1.965	0.083	3.275	86.759	6.55	5.9	3.275	0.36	3.275	7.87	         	            	         	            
1.97	0.1	3.283	86.759	6.567	5.9	3.283	0.37	3.283	7.87	         	            	         	            
1.975	0.121	3.292	86.743	6.583	5.9	3.292	0.37	3.292	7.87	         	            	         	            
1.98	0.152	3.3	86.743	6.6	5.9	3.3	0.36	3.3	7.87	         	            	         	            
1.985	0.195	3.308	86.736	6.617	5.9	3.308	0.37	3.308	7.87	         	            	         	            
1.99	0.241	3.317	86.736	6.633	5.9	3.317	0.37	3.317	7.87	         	            	         	            
1.995	0.278	3.325	86.731	6.65	5.9	3.325	0.36	3.325	7.87	         	            	         	            
2	0.312	3.333	86.731	6.667	5.9	3.333	0.35	3.333	7.87	         	            	         	            
2.005	0.36	3.342	86.726	6.683	5.9	3.342	0.36	3.342	7.87	         	            	         	            
2.01	0.4	3.35	86.726	6.7	5.9	3.35	0.37	3.35	7.87	         	            	         	            
2.015	0.456	3.358	86.729	6.717	5.9	3.358	0.36	3.358	7.87	         	            	         	            
2.02	0.494	3.367	86.729	6.733	5.9	3.367	0.36	3.367	7.87	         	            	         	            
2.025	0.543	3.375	86.738	6.75	5.9	3.375	0.36	3.375	7.87	         	            	         	            
2.03	0.598	3.383	86.738	6.767	5.9	3.383	0.36	3.383	7.87	         	            	         	            
2.035	0.651	3.392	86.737	6.783	5.9	3.392	0.36	3.392	7.87	         	            	         	            
2.04	0.707	3.4	86.737	6.8	5.9	3.4	0.37	3.4	7.87	         	            	         	            
2.045	0.759	3.408	86.72	6.817	5.9	3.408	0.37	3.408	7.87	         	            	         	            
2.05	0.837	3.417	86.72	6.833	5.9	3.417	0.36	3.417	7.87	         	            	         	            
2.055	0.91	3.425	86.694	6.85	5.9	3.425	0.36	3.425	7.87	         	            	         	            
2.06	0.978	3.433	86.694	6.867	5.9	3.433	0.36	3.433	7.87	         	            	         	            
2.065	1.057	3.442	86.685	6.883	5.9	3.442	0.36	3.442	7.87	         	            	         	            
2.07	1.115	3.45	86.685	6.9	5.9	3.45	0.36	3.45	7.87	         	            	         	            
2.075	1.182	3.458	86.69	6.917	5.9	3.458	0.37	3.458	7.87	         	            	         	            
2.08	1.242	3.467	86.69	6.933	5.9	3.467	0.36	3.467	7.87	         	            	         	            
2.085	1.305	3.475	86.686	6.95	5.9	3.475	0.36	3.475	7.87	         	            	         	            
2.09	1.361	3.483	86.686	6.967	5.9	3.483	0.36	3.483	7.87	         	            	         	            
2.095	1.397	3.492	86.672	6.983	5.9	3.492	0.37	3.492	7.87	         	            	         	            
2.1	1.453	3.5	86.672	7	5.9	3.5	0.37	3.5	7.87	         	            	         	            
2.105	1.503	3.508	86.666	7.017	5.9	3.508	0.36	3.508	7.87	         	            	         	            
2.11	1.555	3.517	86.666	7.033	5.9	3.517	0.36	3.517	7.87	         	            	         	            
2.115	1.601	3.525	86.658	7.05	5.9	3.525	0.36	3.525	7.87	         	            	         	            
2.12	1.642	3.533	86.658	7.067	5.9	3.533	0.36	3.533	7.87	         	            	         	            
2.125	1.694	3.542	86.649	7.083	5.9	3.542	0.37	3.542	7.87	         	            	         	            
2.13	1.732	3.55	86.649	7.1	5.9	3.55	0.37	3.55	7.87	         	            	         	            
2.135	1.769	3.558	86.65	7.117	5.9	3.558	0.37	3.558	7.87	         	            	         	            
2.14	1.785	3.567	86.65	7.133	5.9	3.567	0.37	3.567	7.87	         	            	         	            
2.145	1.794	3.575	86.67	7.15	5.9	3.575	0.38	3.575	7.87	         	            	         	            
